Istana	LOCATION
,	O
Jakarta	LOCATION
,	O
Kamis	O
(7/4/2016).	O
.	O

Johan	PERSON
	O
menyebut,	O
usai	O
pertemuan	O
dengan	O
Romi	PERSON
	O
dkk	O
yang	O
mewakili	O
kepengurusan	O
Bandung	LOCATION
,	O
Jokowi	PERSON
	O
memang	O
sempat	O
menyampaikan	O
akan	O
hadir	O
di	O
Muktamar.	O
.	O

"Hampir	O
seluruh	O
industri,	O
dan	O
hampir	O
setiap	O
saya	O
ketemu	O
baik	O
dari	O
pelaku	O
industri	O
yang	O
ada	O
di	O
Karawang	LOCATION
,	O
Cikampek	LOCATION
,	O
Purwakarta	LOCATION
,	O
seluruhnya	O
hampir	O
berbicara	O
adanya	O
pelabuhan	O
yang	O
baru,	O
Ini	O
suatu	O
berita	O
gembira	O
buat	O
pelaku	O
industri	O
yang	O
ada	O
di	O
Jawa	LOCATION
Barat	LOCATION
,"	O
jelasnya.	O
.	O

"Tapi	O
sampai	O
hari	O
ini	O
belum	O
dapat	O
(jadwal	O
pasti)	O
dari	O
protokol	O
apakah	O
beliau	O
akan	O
hadir	O
atau	O
tidak,	O
kan	O
bisa	O
berubah,"	O
ucap	O
Johan	PERSON
.	O
.	O

Kalau	O
ada	O
perkembangan	O
baru,	O
saya	O
belum	O
cek	O
ke	O
Presiden,"	O
ucap	O
Johan	PERSON
.	O
.	O

Menteri	O
Hukum	O
dan	O
HAM	O
Yasonna	PERSON
Laoly	PERSON
	O
meminta	O
tambahan	O
anggaran	O
untuk	O
membangun	O
lembaga	O
pemasyarakatan	O
(lapas).	O
.	O

Yasonna	PERSON
	O
mengatakan,	O
usulan	O
itu	O
disampaikannya	O
langsung	O
saat	O
sidang	O
paripurna	O
kabinet	O
bersama	O
Presiden	O
Jokowi	PERSON
	O
di	O
Kantor	LOCATION
Kementerian	LOCATION
Sekretariat	LOCATION
Negara	LOCATION
.	O
.	O

Tambahan	O
itu	O
akan	O
dimasukkan	O
dalam	O
Anggaran	O
Pendapatan	O
dan	O
Belanja	O
Negara	O
Perubahan	O
(APBNP)	O
2016.	O
.	O

"Tadi	O
rapat	O
kita	O
usulin,	O
ya	O
mudah-mudahan	O
dapat	O
Rp	O
1,6	O
(triliun)	O
ya	O
untuk	O
penambahan	O
lapas	O
dalam	O
APBNP,"	O
ujar	O
Yasonna	PERSON
	O
di	O
Kantor	LOCATION
Kementerian	LOCATION
Sekretariat	LOCATION
Negara	LOCATION
,	O
Jakarta	LOCATION
Pusat	LOCATION
,	O
Kamis	O
(7/4/2016).	O
.	O

Yasonna	PERSON
	O
mengatakan,	O
anggaran	O
tambahan	O
itu	O
nantinya	O
akan	O
digunakan	O
untuk	O
menambah	O
jumlah	O
lapas.	O
.	O

Selain	O
itu,	O
anggaran	O
itu	O
juga	O
untuk	O
menambah	O
fasilitas	O
dan	O
meningkatkan	O
standar	O
keamanan.	O
.	O

Dikatakan	O
Yasonna	PERSON
,	O
standar	O
keamanan	O
lapas	O
di	O
Indonesia	LOCATION
	O
sudah	O
tergolong	O
bagus.	O
.	O

PKB	ORGANIZATION
	O
curiga	O
ada	O
parpol	O
yang	O
ingin	O
merebut	O
kursi	O
Menteri	O
Desa	O
yang	O
kini	O
diduduki	O
kadernya,	O
Marwan	PERSON
Jafar	PERSON
.	O
.	O

"	O
PAN	ORGANIZATION
	O
mengajak	O
parpol	O
untuk	O
kita	O
supaya	O
mari	O
saling	O
menghargai,	O
menjaga	O
komunikasi	O
yang	O
baik.	O
.	O

Persoalan	O
kita	O
duduk	O
atau	O
tidak	O
di	O
kabinet	O
itu	O
kita	O
serahkan	O
kepada	O
presiden,"	O
lanjut	O
sekretaris	O
Fraksi	O
PAN	ORGANIZATION
	O
DPR	ORGANIZATION
	O
ini.	O
.	O

Karena	O
menteri	O
pembantu	O
presiden,	O
parpol	O
sejatinya	O
itu	O
sebaiknya	O
menjaga,	O
bukan	O
pada	O
tataran	O
kita	O
silang	O
pendapat	O
di	O
publik,	O
tapi	O
serahkan	O
ke	O
bapak	O
preisiden,"	O
tambah	O
Yandri	PERSON
.	O
.	O

Sebelumnya	O
Sekjen	O
PKB	ORGANIZATION
	O
Abdul	PERSON
Kadir	PERSON
	O
mengaku	O
sudah	O
berkomunikasi	O
dengan	O
Sekjen	O
PDIP	ORGANIZATION
	O
Hasto	PERSON
Kristiyanto	PERSON
	O
terkait	O
panasnya	O
hubungan	O
kedua	O
partai.	O
.	O

Presiden	O
Joko	PERSON
Widodo	PERSON
	O
hari	O
ini	O
memperpanjang	O
Anwar	PERSON
Usman	PERSON
	O
menjadi	O
hakim	O
konstitusi	O
untuk	O
masa	O
jabatan	O
2016-2021.	O
.	O

Acara	O
pelantikan	O
berlangsung	O
di	O
Ruang	O
Utama	O
Istana	LOCATION
Negara	LOCATION
,	O
Jl	LOCATION
Medan	LOCATION
Merdeka	LOCATION
Utara	LOCATION
,	O
Jakarta	LOCATION
Pusat	LOCATION
,	O
Kamis	O
(7/4/2016).	O
.	O

Anwar	PERSON
	O
dilantik	O
dengan	O
Surat	O
Keputusan	O
Presiden	O
Nomor	O
144/P	O
Tahun	O
2015	O
tentang	O
pengangkatan	O
kembali	O
hakim	O
konstitusi	O
yang	O
berasal	O
dari	O
Mahkamah	ORGANIZATION
Agung	ORGANIZATION
.	O
.	O

Anwar	PERSON
	O
telah	O
menuntaskan	O
masa	O
jabatan	O
periode	O
pertamanya	O
pada	O
6	O
April	O
2016.	O
.	O

Mahkamah	ORGANIZATION
Agung	ORGANIZATION
	O
kemudian	O
memperpanjang	O
jabatan	O
Anwar	PERSON
	O
untuk	O
periode	O
keduanya	O
sebagai	O
hakim	O
konstitusi.	O
.	O

Anwar	PERSON
	O
mengawali	O
karier	O
sebagai	O
seorang	O
guru	O
honorer	O
pada	O
1975.	O
pria	O
kelahiran	O
31	O
Desember	O
1956	O
ini	O
kemudian	O
menjadi	O
seorang	O
Hakim	O
Konstitusi	O
menggantikan	O
M	PERSON
Arsyad	PERSON
Sanusi	PERSON
	O
pada	O
2011.	O
.	O

Kementerian	ORGANIZATION
Pemuda	ORGANIZATION
dan	ORGANIZATION
Olahraga	ORGANIZATION
	O
berencana	O
mengusulkan	O
merevisi	O
Instruksi	O
Presiden	O
Nomor	O
2	O
tahun	O
2016	O
tentang	O
Dukungan	O
Penyelenggaraan	O
Asian	O
Games	O
XVIII	O
Tahun	O
2018.	O
.	O

Saya	O
juga	O
tak	O
pernah	O
membayangkan	O
bisa	O
terpilih	O
menjadi	O
salah	O
satu	O
hakim	O
konstitusi,"	O
jelas	O
Anwar	PERSON
	O
di	O
Istana	LOCATION
Negara	LOCATION
.	O
.	O

Informasi	O
yang	O
dihimpun	O
dari	O
Humas	O
Mahkamah	ORGANIZATION
Konstitusi	ORGANIZATION
	O
(	O
MK	ORGANIZATION
),	O
Anwar	PERSON
	O
merupakan	O
lulusan	O
dari	O
PGAN	ORGANIZATION
	O
pada	O
1975.	O
.	O

Anwar	PERSON
	O
merantau	O
lebih	O
jauh	O
lagi	O
ke	O
Jakarta	LOCATION
	O
dan	O
langsung	O
menjadi	O
guru	O
honorer	O
di	O
SD	ORGANIZATION
Kalibaru	ORGANIZATION
.	O
.	O

Selama	O
menjadi	O
guru,	O
Anwar	PERSON
	O
pun	O
melanjutkan	O
pendidikannya	O
ke	O
jenjang	O
S1	O
la	O
pun	O
memilih	O
Fakultas	ORGANIZATION
Hukum	ORGANIZATION
	O
Universitas	ORGANIZATION
Islam	ORGANIZATION
Jakarta	ORGANIZATION
	O
dan	O
lulus	O
pada	O
1984.	O
.	O

Sukses	O
meraih	O
gelar	O
Sarjana	O
Hukum,	O
Anwar	PERSON
	O
mencoba	O
ikut	O
tes	O
menjadi	O
calon	O
hakim.	O
.	O

Keberuntungan	O
berpihak	O
padanya	O
ketika	O
ia	O
lulus	O
dan	O
diangkat	O
menjadi	O
calon	O
hakim	O
di	O
Pengadian	ORGANIZATION
Negeri	ORGANIZATION
Bogor	ORGANIZATION
	O
pada	O
1985.	O
.	O

Pada	O
2006	O
April	O
2011	O
menjadi	O
Kepala	O
Badan	ORGANIZATION
Litbang	ORGANIZATION
Diklat	ORGANIZATION
Kumdil	ORGANIZATION
MA	ORGANIZATION
.	O
.	O

Sekjen	O
DPP	O
PDIP	ORGANIZATION
	O
Hasto	PERSON
Kristiyanto	PERSON
	O
menampik	O
partainya	O
mengincar	O
jatah	O
kursi	O
menteri	O
PKB	ORGANIZATION
.	O
.	O

Ia	O
mengatakan	O
ada	O
pihak	O
yang	O
ingin	O
mengadu	O
domba	O
antara	O
partainya	O
dengan	O
PKB	ORGANIZATION
	O
terkait	O
isu	O
reshuffle	O
jilid	O
II.	O
.	O

Itu	O
bukan	O
etika	O
PDIP	ORGANIZATION
,"	O
ujar	O
Hasto	PERSON
	O
di	O
sela	O
pelatihan	O
manajer	O
kampanye	O
kader	O
PDIP	ORGANIZATION
	O
di	O
kantor	O
DPP	ORGANIZATION
,	O
Jl	LOCATION
Lentang	LOCATION
Agung	LOCATION
,	O
Jakarta	LOCATION
Selatan	LOCATION
,	O
Kamis	O
(7/4/2016).	O
.	O

Bila	O
ada	O
masukan	O
kinerja	O
menteri,	O
maka	O
itu	O
dilakukan	O
sebagai	O
parpol	O
pendukung	O
pemerintah.	O
.	O

Lantas,	O
adakah	O
permintaan	O
PDIP	ORGANIZATION
	O
ke	O
Presiden	O
Jokowi	PERSON
	O
soal	O
posisi	O
menteri	O
yang	O
layak	O
diganti?	O
.	O

Partai	O
tak	O
memberikan	O
rekomendasi	O
siapa	O
yang	O
direshuffle,"	O
kata	O
Hasto	PERSON
.	O
.	O

Partai	ORGANIZATION
Persatuan	ORGANIZATION
Pembangunan	ORGANIZATION
	O
(	O
PPP	ORGANIZATION
)	O
akan	O
menggelar	O
Muktamar	O
Islah	O
dalam	O
rangka	O
rekonsiliasi.	O
.	O

Menag	O
Lukman	PERSON
Hakim	PERSON
Saefuddin	PERSON
	O
yang	O
juga	O
Waketum	O
PPP	ORGANIZATION
	O
hasil	O
Muktamar	O
VII	O
di	O
Bandung	LOCATION
	O
memastikan	O
kehadiran	O
Presiden	O
Jokowi	PERSON
	O
dalam	O
acara	O
tersebut.	O
.	O

"Sejauh	O
ini	O
Presiden	O
tidak	O
ada	O
perubahan,	O
terakhir	O
saat	O
delegasi	O
pengurus	O
PPP	ORGANIZATION
	O
menghadap	O
beliau,	O
beliau	O
menyatakan	O
siap	O
hadir	O
dalam	O
pembukaan,"	O
kata	O
Lukman	PERSON
	O
di	O
Gedung	LOCATION
Utama	LOCATION
Sekretariat	LOCATION
Negara	LOCATION
,	O
Jl	LOCATION
Veteran	LOCATION
,	O
Jakarta	LOCATION
Pusat	LOCATION
,	O
Kamis	O
(7/4/2016).	O
.	O

Sementara	O
itu,	O
PPP	ORGANIZATION
	O
kubu	O
Djan	PERSON
Faridz	PERSON
	O
(Muktamar	O
VIII	O
di	O
Jakarta	LOCATION
)	O
meminta	O
Presiden	O
Jokowi	PERSON
	O
untuk	O
tak	O
hadir	O
dalam	O
acara	O
tersebut.	O
.	O

Gugatan	O
Djan	PERSON
	O
itu	O
tetap	O
dihormati	O
oleh	O
kubu	O
yang	O
akan	O
menggelar	O
Muktamar	O
Islah,	O
meski	O
acara	O
tetap	O
akan	O
dilangsungkan.	O
.	O

"Itu	O
tentu	O
kita	O
hormati	O
dan	O
PPP	ORGANIZATION
	O
sudah	O
sepakat	O
bulat	O
seluruh	O
warga	O
PPP	ORGANIZATION
	O
menyelesaikan	O
sengketa	O
selama	O
itu	O
sudah	O
bertahun-tahun	O
terjadi	O
dan	O
satu-satunya	O
cara	O
untuk	O
menyelesaikan	O
sengketa	O
itu	O
dengan	O
muktamar	O
sebagai	O
forum	O
islah,"	O
kata	O
Lukman	PERSON
.	O
.	O

Lukman	PERSON
	O
juga	O
menyebutkan	O
bahwa	O
seluruh	O
politikus	O
senior	O
PPP	ORGANIZATION
	O
hingga	O
ke	O
tingkat	O
bawah	O
akan	O
hadir	O
dalam	O
Muktamar	O
tersebut.	O
.	O

"Ya	O
kita	O
membangun	O
komunikasi	O
dengan	O
tidak	O
hanya	O
dengan	O
Djan	PERSON
Faridz	PERSON
	O
tetapi	O
juga	O
dengan	O
beberapa	O
kalangan	O
yang	O
ada	O
di	O
sekitar	O
beliau	O
dan	O
kita	O
terus	O
berupaya	O
agar	O
apapun	O
sebesar,	O
setajam	O
apapun	O
perbedaan	O
di	O
antara	O
kita,	O
kita	O
selesaikan	O
di	O
forum	O
permusyawaratan,"	O
tutur	O
Lukman	PERSON
.	O
.	O

Muktamar	O
Islah	O
PPP	ORGANIZATION
	O
akan	O
dihelat	O
pada	O
8-11	O
April	O
2016	O
di	O
Jakarta	LOCATION
.	O
.	O

Muktamar	O
ini	O
diselenggarakan	O
oleh	O
kepengurusan	O
hasil	O
Muktamar	O
VII	O
di	O
Bandung	LOCATION
.	O
.	O

Kepengurusan	O
pimpinan	O
Romahurmuziy	PERSON
	O
hasil	O
Muktamar	O
VIII	O
di	O
Surabaya	LOCATION
	O
memilih	O
untuk	O
mendukung	O
pemerintahan	O
Jokowi	PERSON
	O
-	O
JK	PERSON
.	O
.	O

Sementara	O
itu	O
kepengurusan	O
pimpinan	O
Djan	PERSON
Faridz	PERSON
	O
hasil	O
Muktamar	O
VIII	O
di	O
Jakarta	LOCATION
	O
memilih	O
berseberangan.	O
.	O

Nama	O
Ketua	O
MPP	O
PAN	ORGANIZATION
	O
Soetrisno	PERSON
Bachir	PERSON
	O
belakangan	O
disebut-sebut	O
akan	O
mengisi	O
jabatan	O
menteri	O
menyusul	O
isu	O
reshuffle.	O
.	O

Ketum	O
PAN	ORGANIZATION
	O
Zulkifli	PERSON
Hasan	PERSON
	O
pun	O
menyebut	O
Soetrisno	PERSON
	O
tidak	O
mau	O
jika	O
diminta	O
menjadi	O
menteri.	O
.	O

"Pak	O
Tris	PERSON
	O
(	O
Soetrisno	PERSON
)	O
nggak	O
mau	O
jadi	O
menteri,"	O
ungkap	O
Zulkifli	PERSON
	O
singkat	O
saat	O
dimintai	O
konfirmasi	O
di	O
Gedung	LOCATION
DPR	LOCATION
,	O
Kompleks	LOCATION
Senayan	LOCATION
,	O
Jakarta	LOCATION
,	O
Kamis	O
(7/4/2016).	O
.	O

PAN	ORGANIZATION
	O
yang	O
sudah	O
menyatakan	O
bergabung	O
dengan	O
pemerintah	O
kabarnya	O
akan	O
mendapat	O
jatah	O
kursi	O
menteri.	O
.	O

Sayangnya	O
Zulkifli	PERSON
	O
enggan	O
membuka	O
apakah	O
dari	O
pihaknya	O
sudah	O
ada	O
komunikasi	O
dengan	O
Presiden	O
Jokowi	PERSON
	O
terkait	O
isu	O
reshuffle	O
ini.	O
.	O

Ia	O
juga	O
tak	O
mau	O
mengomentari	O
soal	O
kisruh	O
antara	O
PKB	ORGANIZATION
	O
dan	O
PDIP	ORGANIZATION
	O
soal	O
perebutan	O
kursi	O
menteri	O
desa.	O
.	O

Seperti	O
diketahui,	O
Soetrisno	PERSON
Bachir	PERSON
	O
sendiri	O
sebenarnya	O
sudah	O
masuk	O
dalam	O
jajaran	O
pemerintahan	O
meski	O
bukan	O
di	O
tubuh	O
Kabinet	ORGANIZATION
Kerja	ORGANIZATION
.	O
.	O

Ia	O
dipercaya	O
mengemban	O
tugas	O
sebagai	O
Ketua	O
Komite	ORGANIZATION
Ekonomi	ORGANIZATION
dan	ORGANIZATION
Industri	ORGANIZATION
Nasional	ORGANIZATION
	O
(	O
KEIN	ORGANIZATION
).	O
.	O

Ia	O
dilantik	O
Presiden	O
Jokowi	PERSON
	O
pada	O
Rabu	O
(20/1)	O
lalu	O
dan	O
mengatakan	O
bukan	O
mewakili	O
PAN	ORGANIZATION
.	O
.	O

Saya	O
tidak	O
boleh	O
aktif	O
lagi	O
di	O
partai,"	O
aku	O
Soetrisno	PERSON
	O
usai	O
dilantik	O
di	O
Istana	LOCATION
Negara	LOCATION
,	O
Rabu	O
(20/1).	O
.	O

Kecepatan	O
kita	O
dalam	O
melakukan	O
ini	O
juga	O
akan	O
memberikan	O
kecepatan	O
dalam	O
pembangunan	O
kita,"	O
ujar	O
Jokowi	PERSON
.	O
.	O

Menteri	O
Pemuda	O
dan	O
Olahraga	O
Imam	PERSON
Nahrawi	PERSON
	O
mengaku	O
tidak	O
terganggu	O
dengan	O
isu	O
tersebut.	O
.	O

Imam	PERSON
	O
mengatakan,	O
reshuffle	O
kabinet	O
adalah	O
hak	O
prerogatif	O
Presiden	O
Joko	PERSON
Widodo	PERSON
.	O
.	O

Penilaiannya	O
pun	O
mengacu	O
pada	O
pelaksanaan	O
visi	O
misi	O
Presiden	O
Jokowi	PERSON
	O
yang	O
dijalankan	O
para	O
menterinya.	O
.	O

"Kita	O
ini	O
kan	O
pembantu	O
Presiden	O
yang	O
melaksanakan	O
visi	O
dan	O
misi	O
Presiden.	O
.	O

Maka	O
di	O
situ	O
Presiden	O
akan	O
menilai	O
apakah	O
para	O
pembantunya	O
layak	O
atau	O
tidak	O
untuk	O
terus	O
membantu	O
Presiden,"	O
ujar	O
Imam	PERSON
	O
saat	O
ditemui	O
sebelum	O
Sidang	O
Kabinet	O
Paripurna	O
di	O
Gedung	LOCATION
Kementerian	LOCATION
Sekretariat	LOCATION
Negara	LOCATION
,	O
Jl	LOCATION
Veteran	LOCATION
,	O
Jakarta	LOCATION
Pusat	LOCATION
,	O
Kamis	O
(7/4/2016).	O
.	O

Bahkan	O
Presiden	O
ketika	O
selesai	O
final	O
Piala	O
Bhayangkara	O
kemarin	O
menyampaikan	O
semua	O
menteri	O
harus	O
fokus	O
kerja.	O
.	O

Presiden	O
Jokowi	PERSON
	O
memimpin	O
sidang	O
kabinet	O
paripurna	O
yang	O
dihadiri	O
seluruh	O
menteri	O
Kabinet	ORGANIZATION
Kerja	ORGANIZATION
.	O
.	O

Aturan,	O
regulasi	O
kita	O
yang	O
terlalu	O
banyak	O
yang	O
harus	O
kita	O
simpelkan,"	O
kata	O
Jokowi	PERSON
	O
di	O
Gedung	LOCATION
Utama	LOCATION
Sekretariat	LOCATION
Negara	LOCATION
,	O
Jl	LOCATION
Veteran	LOCATION
,	O
Jakarta	LOCATION
Pusat	LOCATION
,	O
Kamis	O
(7/4/2016).	O
.	O

pengelolaan	O
parkir	O
di	O
Taman	LOCATION
Ismail	LOCATION
Marzuki	LOCATION
	O
(	O
TIM	LOCATION
)	O
di	O
Cikini	LOCATION
,	O
Jakarta	LOCATION
Pusat	LOCATION
,	O
diambil	O
oleh	O
Unit	ORGANIZATION
Pelaksanan	ORGANIZATION
Teknis	ORGANIZATION
Perparkiran	ORGANIZATION
Dinas	ORGANIZATION
Perhubungan	ORGANIZATION
dan	ORGANIZATION
Transportasi	ORGANIZATION
	O
(	O
Dishubtrans	ORGANIZATION
)	O
Pemprov	O
DKI	LOCATION
Jakarta	LOCATION
.	O
.	O

Pengambilalihan	O
dari	O
PT	ORGANIZATION
Putraja	ORGANIZATION
	O
itu	O
lantaran	O
banyak	O
laporan	O
masyarakat	O
soal	O
pungutan	O
liar.	O
.	O

Selanjutnya	O
Jokowi	PERSON
	O
juga	O
memerintahkan	O
kepada	O
para	O
menteri	O
untuk	O
ikut	O
dalam	O
penyusunan	O
anggaran.	O
.	O

Presiden	O
Joko	PERSON
Widodo	PERSON
	O
hari	O
ini	O
mengumpulkan	O
para	O
menterinya	O
untuk	O
menggelar	O
sidang	O
paripurna	O
kabinet	ORGANIZATION
kerja	ORGANIZATION
.	O
.	O

Jokowi	PERSON
	O
menegaskan,	O
politik	O
pemerintah	O
saat	O
ini	O
adalah	O
politik	O
kerja	O
bukan	O
wacana.	O
.	O

Bukan	O
politik	O
perencanaan,	O
bukan	O
politik	O
wacana,	O
tapi	O
politik	O
kerja,"	O
ucap	O
Presiden	O
Jokowi	PERSON
	O
saat	O
membuka	O
sidang	O
kabinet	O
paripurna	O
di	O
Gedung	LOCATION
Setneg	LOCATION
,	O
Komplek	LOCATION
Istana	LOCATION
,	O
Jakarta	LOCATION
,	O
Kamis	O
(7/4/2016).	O
.	O

Jokowi	PERSON
	O
mengatakan	O
bahwa	O
dengan	O
politik	O
kerja	O
maka	O
rakyat	O
akan	O
dengan	O
mudah	O
melihat	O
apa	O
yang	O
sudah	O
dikerjakan	O
oleh	O
pemerintahan	O
saat	O
ini,	O
sehingga	O
tidak	O
hanya	O
wacana	O
dan	O
perencanaan.	O
.	O

Song	PERSON
Joong	PERSON
Ki	PERSON
,	O
yang	O
saat	O
ini	O
tengah	O
naik	O
daun	O
karena	O
drama	O
�The	O
Descendants	O
of	O
The	O
Sun�,	O
telah	O
ditunjuk	O
sebagai	O
Duta	O
Kehormatan	O
Pariwasata	O
Korea	LOCATION
	O
dan	O
sebagai	O
pemeran	O
utama	O
dalam	O
iklan	O
komersial	O
promosi	O
pariwisata	O
Korsel	LOCATION
	O
tahun	O
2016	O
untuk	O
mempromosikan	O
Korsel	LOCATION
	O
kepada	O
dunia.	O
.	O

Nanti	O
rakyat	O
yang	O
akan	O
menentukan	O
kita	O
sudah	O
kerja	O
belum,	O
mampu	O
atau	O
tidak	O
kita,"	O
kata	O
Jokowi	PERSON
.	O
.	O

Presiden	O
Joko	PERSON
Widodo	PERSON
	O
mengumpulkan	O
para	O
menteri	O
Kabinet	ORGANIZATION
Kerja	ORGANIZATION
	O
untuk	O
sidang	O
kabinet	O
paripurna.	O
.	O

Sidang	O
Paripurna	O
tersebut	O
digelar	O
di	O
Gedung	LOCATION
Utama	LOCATION
Kementerian	LOCATION
Sekretariat	LOCATION
Negara	LOCATION
,	O
Jl	LOCATION
Veteran	LOCATION
Raya	LOCATION
,	O
Jakarta	LOCATION
Pusat	LOCATION
,	O
Kamis	O
(7/4/2016).	O
.	O

Lokasi	O
Gedung	LOCATION
Setneg	LOCATION
	O
tak	O
jauh	O
dari	O
Istana	LOCATION
Kepresidenan	LOCATION
,	O
Jakarta	LOCATION
,	O
hanya	O
bersebelahan.	O
.	O

Untuk	O
diketahui,	O
ini	O
merupakan	O
Sidang	O
Paripurna	O
pertama	O
kali	O
yang	O
dilakukan	O
oleh	O
Jokowi	PERSON
	O
di	O
Gedung	LOCATION
Setneg	LOCATION
.	O
.	O

Biasanya	O
sidang	O
dilakukan	O
di	O
Istana	LOCATION
Kepresidenan	LOCATION
	O
Jakarta	LOCATION
	O
dan	O
Bogor	LOCATION
,	O
Jawa	LOCATION
Barat	LOCATION
.	O
.	O

Pada	O
3	O
April	O
pasukan	O
Keselamatan	ORGANIZATION
Pantai	ORGANIZATION
Timur	ORGANIZATION
Sabah	ORGANIZATION
	O
menemukan	O
Anand	O
12,	O
tongkang	O
isi	O
batubara	O
yang	O
sempat	O
dibawa	O
kelompok	O
penyandera	O
di	O
sekitar	O
15	O
mil	O
dari	O
Pulau	LOCATION
Mataking	LOCATION
.	O
.	O

Jika	O
hanya	O
membebaskan	O
sandera	O
dari	O
perompak,	O
ia	O
yakin	O
prajurit	O
TNI	ORGANIZATION
	O
mampu	O
menjalankan	O
tugas	O
dengan	O
baik.	O
.	O

Kalau	O
serahkan	O
tebusan,	O
nggak	O
perlu	O
dong	O
ada	O
negara	O
dan	O
TNI	ORGANIZATION
,"	O
tuturnya.	O
.	O

Song	PERSON
Hye-kyo	PERSON
	O
mengaku	O
baru	O
menonton	O
drama	O
seri	O
ini	O
setelah	O
menyelesaikan	O
shooting-nya	O
pada	O
Desember	O
2015.	O
.	O

Tim	O
pasukan	O
khusus	O
pun	O
sudah	O
disiagakan	O
di	O
Tarakan	LOCATION
,	O
Kalimantan	LOCATION
Utara	LOCATION
,	O
untuk	O
sewaktu-waktu	O
menjemput	O
sandera	O
jika	O
upaya	O
negoisasi	O
berhasil.	O
.	O

Bayangkan	O
nanti	O
TNI	ORGANIZATION
	O
hanya	O
menjemput	O
di	O
perbatasan	O
lalu	O
membawa	O
pulang,	O
kalau	O
tugas	O
pejemputan	O
PMI	ORGANIZATION
	O
saja	O
dan	O
relawan	O
cukup,"	O
ujar	O
Effendi	PERSON
.	O
.	O

Berikan	O
kita	O
akses	O
untuk	O
mengambil	O
para	O
WNI	O
baik	O
dari	O
TN	ORGANIZATION
AD,	ORGANIZATION
AU,	ORGANIZATION
dan	ORGANIZATION
AL	ORGANIZATION
.	O
.	O

Mereka	O
mampu,	O
itu	O
sekaligus	O
menaikkan	O
moralitas	O
bangsa	O
kita,	O
yang	O
sekarang	O
sudah	O
semakin	O
terseok-seok	O
tidak	O
ada	O
lagi	O
kebanggaan	O
kita	O
lagi,"	O
lanjut	O
politisi	O
PDIP	ORGANIZATION
	O
itu.	O
.	O

Pemerintah	O
sebenarnya	O
sudah	O
menyatakan	O
tidak	O
akan	O
membayar	O
tebusan	O
yang	O
diminta	O
kelompok	O
garis	O
keras	O
Abu	PERSON
Sayyaf	PERSON
	O
.	O

Jokowi	PERSON
	O
menyebut	O
ada	O
upaya-upaya	O
pembebasan	O
sandera	O
yang	O
tidak	O
bisa	O
diungkap	O
ke	O
publik.	O
.	O

Presiden	O
Joko	PERSON
Widodo	PERSON
	O
mengakhiri	O
kunjungan	O
kerjanya	O
di	O
wilayah	O
Indonesia	LOCATION
Timur	LOCATION
	O
dengan	O
agenda	O
utama	O
meresmikan	O
6	O
pelabuhan	O
yang	O
masuk	O
dalam	O
program	O
tol	O
laut.	O
.	O

Sebelum	O
kembali	O
ke	O
Jakarta	LOCATION
,	O
Jokowi	PERSON
	O
sempat	O
meninjau	O
Museum	LOCATION
Trikora	LOCATION
	O
di	O
Morotai	LOCATION
	O
yang	O
mangkrak	O
dan	O
membagikan	O
bantuan	O
di	O
Kabupaten	LOCATION
Halmahera	LOCATION
Utara	LOCATION
.	O
.	O

Saat	O
akan	O
meninggalkan	O
Morotai	LOCATION
,	O
Rabu	O
(6/4/2016),	O
Presiden	O
menyempatkan	O
diri	O
mampir	O
ke	O
Museum	LOCATION
Trikora	LOCATION
.	O
.	O

Museum	LOCATION
Trikora	LOCATION
	O
memang	O
letaknya	O
tidak	O
jauh	O
dari	O
Lanud	O
di	O
Morotai	LOCATION
.	O
.	O

Di	O
museum	O
yang	O
mangkrak	O
pembangunannya	O
itu,	O
Jokowi	PERSON
	O
melihat-melihat	O
beberapa	O
sisi	O
bangunan	O
museum	O
yang	O
nampak	O
terbengkalai.	O
.	O

Museum	LOCATION
Trikora	LOCATION
	O
Morotai	LOCATION
	O
dibangun	O
pada	O
tahun	O
2012	O
saat	O
diselenggarakan	O
Sail	O
Morotai	LOCATION
.	O
.	O

Namun,	O
usai	O
gelaran	O
Sail	O
Morotai	LOCATION
,	O
pembangunan	O
museum	O
justru	O
mangkrak	O
dan	O
tidak	O
terurus.	O
.	O

Di	O
Tobelo	LOCATION
,	O
Jokowi	PERSON
	O
meresmikan	O
pembangunan	O
5	O
pelabuhan	O
di	O
wilayah	O
Maluku	LOCATION
.	O
.	O

Sebelum	O
pulang	O
ke	O
Jakarta	LOCATION
,	O
Presiden	O
yang	O
didampingi	O
Mensos	O
Khofifah	PERSON
Indar	PERSON
Parawansa	PERSON
	O
lalu	O
menyerahkan	O
bantuan	O
ke	O
warga.	O
.	O

Penyerahan	O
bantuan	O
sosial	O
berupa	O
program	O
Keluarga	O
Harapan	O
(PKH),	O
Asistensi	O
Sosial	O
Penyandang	O
Disabilitas	O
Berat	O
(ASPDB),	O
Asistensi	O
Sosial	O
Lanjut	O
Usia	O
(ASLU),	O
Kartu	O
Indonesia	O
Pintar	O
(KIP),	O
dan	O
Beras	O
untuk	O
Rakyat	O
